area,percorso_menu,voce,form_o_prg,copertura,evidenza_web,reason_code,note,metodo_classificazione
fornitori,fornitori > Trasporti > Spedizioni campionature,Costi dei trasporti,menu_traspcosti_camp,MANCANTE,,,,default
fornitori,fornitori > Trasporti > Spedizioni campionature,Determina il vettore che costa meno,menu_traspclass_camp,MANCANTE,,,,default
fornitori,fornitori > Trasporti > Spedizioni campionature,Duplicazione contratti,menu_dupl_contratti_camp,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
fornitori,fornitori > Trasporti > Spedizioni standard,Cancellazione contratti,menu_canc_contratti,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
fornitori,fornitori > Trasporti > Spedizioni standard,Contratti,menu_traspcontratti,MANCANTE,,,,default
fornitori,fornitori > Trasporti > Spedizioni standard,Costi dei trasporti,menu_traspcosti,MANCANTE,,,,default
fornitori,fornitori > Trasporti > Spedizioni standard,Determina il vettore che costa meno,menu_traspclass,MANCANTE,,,,default
fornitori,fornitori > Trasporti > Spedizioni standard,Duplicazione contratti,menu_dupl_contratti,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
help,help,Help,,NON_APPLICABILE,,VFP_ONLY,Opzioni/utility di sistema del client VFP,pattern-refine
help,help,Informazioni su Aquarius,infover,NON_APPLICABILE,,VFP_ONLY,Opzioni/utility di sistema del client VFP,pattern-refine
help,help,"Privacy D.Lgs 196/2003 - UE n. 679/2016 ""GDPR""",,NON_APPLICABILE,,VFP_ONLY,Opzioni/utility di sistema del client VFP,pattern-refine
magazzino,magazzino > Anagrafica articoli,Aggiornamento,menu_art000,MIGRATO,/articoli,,Consultazione web agganciata via FORM_TO_URL,FORM_TO_URL
magazzino,magazzino > Anagrafica articoli,Annullo con selezione,menu_artannu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Anagrafica articoli,Duplicazione anagrafica articoli,menu_artdup,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Anagrafica articoli,Elenco articoli con giacenza a zero,menu_artze,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli,Elenco articoli per fornitore,menu_artprzf,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli,Elenco articoli per i 5 possibili fornitori,menu_artprza,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli,Elenco ultimi articoli inseriti,menu_artdatin,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli,Stampa articoli sottoscorta,menu_scormi_sta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli,Stampa etichette per articolo,menu_arteti,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Caricamento anagrafica articoli,menu_carartic,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Elenco anagrafica articoli ammortizzabili,menu_anace,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Elenco articoli in anagrafica (produzione),menu_elenprod,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Elenco bobine non corrette in anagrafica (doppie),menu_staartdupl,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Importazione anagrafica articoli da file excel,menu_art_import_xls,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Importazione specifiche articoli da files excel,menu_sp_import_xls,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Organizzazione gerarchica categorie articolo,albero_categorie,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Ricerca editoriale,ricart2,MANCANTE,,,,default
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Sincronizzazione dati con Cardioline Italia,menu_cardioline_fr_sync,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Utility di aggiornamento dati ultime movimentaz.,menu_artuld,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Utilità di assegnazione categoria/tipo imballo,articoli_multi,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Utilità di modifica prezzi,utilart,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
magazzino,magazzino > Anagrafica articoli > Procedure di supporto,Utilità di valorizzazione prz. costo da produzione,pfp_valorizza_costo_prodotti,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
magazzino,magazzino > Controllo e gestione del magazzino,Analisi costi di produzione,costi_produzione,MANCANTE,,,,default
magazzino,magazzino > Controllo e gestione del magazzino,Controllo e gestione del magazzino,menu_controllo_magazzino,MANCANTE,,,,default
magazzino,magazzino > Controllo e gestione del magazzino,Controllo materiale entrato fornitori,menu_entrato_fornitori,MANCANTE,,,,default
magazzino,magazzino > Controllo e gestione del magazzino,Situazione riepilogata giacenze con disp. teorica,menu_giac_magartforn,MANCANTE,,,,default
magazzino,magazzino > Controllo e gestione del magazzino > Slow moving del magazzino,Statistica per prodotti in ritardo di consegna,menu_ritardi_cons,MANCANTE,,,,default
magazzino,magazzino > Controllo e gestione del magazzino > Slow moving del magazzino,Statistica per slow moving,menu_slowmoving,MANCANTE,,,,default
magazzino,magazzino > Inventario di magazzino,Conferma,mag_inventario_conf,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Inventario di magazzino,Consultazione,mag_inventario_sta,MANCANTE,,,,default
magazzino,magazzino > Inventario di magazzino,Inserimento,mag_inventario,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino a locazioni,Configuratore locazioni predefinite,art_maga_config,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
magazzino,magazzino > Magazzino a locazioni,Generazione struttura magazzino logistico,menu_maglog_gen,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino a locazioni,Gestione grafica magazzino logistico,menu_maglog_gui,MANCANTE,,,,default
magazzino,magazzino > Magazzino a locazioni,Gestione struttura magazzino logistico,menu_maglog_ges,MANCANTE,,,,default
magazzino,magazzino > Magazzino a locazioni,Spostamento giacenze tra magazzini interni,menu_spomat,MANCANTE,,,,default
magazzino,magazzino > Magazzino cartelle sanitarie,Anagrafica delle matricole,menu_mat000,MANCANTE,,,,default
magazzino,magazzino > Magazzino cartelle sanitarie,Annulla cartella,menu_casannu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino cartelle sanitarie,Carico/scarico magazzino a locazioni,menu_casloca,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino cartelle sanitarie,Crea file in formato dos,menu_casdos,MANCANTE,,,,default
magazzino,magazzino > Magazzino cartelle sanitarie,Registrazione cartella,menu_cas000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino cartelle sanitarie,Ricerca cartella,menu_cassitu,MANCANTE,,,,default
magazzino,magazzino > Magazzino cartelle sanitarie,Sfoltimento cartelle,menu_cassfol,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino cartelle sanitarie > Gestione parametri,Centri di costo,paragest,MIGRATO,/parametri/{categoria},,Categoria PARA coperta dal modulo parametri,paragest
magazzino,magazzino > Magazzino cartelle sanitarie > Gestione parametri,Tipi documento,paragest,MIGRATO,/parametri/{categoria},,Categoria PARA coperta dal modulo parametri,paragest
magazzino,magazzino > Magazzino documenti cartacei,Annulla scheda,menu_astannu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino documenti cartacei,Carico/scarico magazzino a locazioni,menu_astloca,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino documenti cartacei,Crea file in formato dos,menu_astdos,MANCANTE,,,,default
magazzino,magazzino > Magazzino documenti cartacei,Registrazione scheda,menu_ast000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino documenti cartacei,Ricerca scheda,menu_astsitu,MANCANTE,,,,default
magazzino,magazzino > Magazzino documenti cartacei,Sfoltimento schede,menu_astsfol,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Magazzino documenti cartacei > Gestione parametri,Centri di costo,paragest,MIGRATO,/parametri/{categoria},,Categoria PARA coperta dal modulo parametri,paragest
magazzino,magazzino > Magazzino documenti cartacei > Gestione parametri,Tipi documento,paragest,MIGRATO,/parametri/{categoria},,Categoria PARA coperta dal modulo parametri,paragest
magazzino,magazzino > Movimenti di magazzino,Scarico prodotti / vendita al banco,menu_scaricamaga,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Movimenti di magazzino,Situazione giacenze di magazzino,,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino,Situazione movimenti di magazzino,menu_movimenti_mag,MIGRATO,/magazzino/movimenti,,Consultazione web agganciata via FORM_TO_URL,FORM_TO_URL
magazzino,magazzino > Movimenti di magazzino > Carichi / scarichi,Carichi/scarichi magazzino,menu_movimaga,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Carichi / scarichi,Carico/scarico componenti distinta base,menu_magadis,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Movimenti di magazzino > Carichi / scarichi > Carichi/scarichi da distinta base,Carico componenti della distinta base con caric,menu_magadis,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Movimenti di magazzino > Carichi / scarichi > Carichi/scarichi da distinta base,Carico componenti della distinta base senza caric,menu_magadis,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Movimenti di magazzino > Carichi / scarichi > Carichi/scarichi da distinta base,Scarico componenti della distinta base con caric,menu_magadis,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Movimenti di magazzino > Carichi / scarichi > Carichi/scarichi da distinta base,Scarico componenti della distinta base senza caric,menu_magadis,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
magazzino,magazzino > Movimenti di magazzino > Gestione stampe di magazzino con taglia/colore,Stampa dei movimenti per taglia e colori,menu_tagcolmo,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Gestione stampe di magazzino con taglia/colore,Stampa delle giacenze per taglia e colore,menu_tagcolgi,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Interrogazioni di magazzino,Interrogazioni di magazzino,menu_controllo_magazzino,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Interrogazioni di magazzino,Interrogazioni impegnato di magazzino,menu_magimpe,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Interrogazioni di magazzino,Visualizza disponibilità,menu_dispon,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Magazzino fiscale a costi specifici,Giornale di magazzino,menu_magafisc_giorn,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Magazzino fiscale a costi specifici,Scheda di magazzino,menu_magafisc_scheda,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Movimenti dei magazzini di produzione,"Analisi saldo magazzino m.p. , s.l.  e  p.f.",menu_scarti_slpf,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Movimenti dei magazzini di produzione,Ristampa etichette articoli in giacenza,menu_magastaeti,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Movimenti dei magazzini di produzione,Spostamento giacenze tra magazzini interni,menu_spomat,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Movimenti dei magazzini di produzione,Stampa prodotti sottoscorta,menu_scormi_sta,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Movimenti dei magazzini di produzione,Verifica bobine di spalmato da ribobinare,menu_verbobspa,MANCANTE,,,,default
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino,Stampa sottoscorta,menu_magsotsc,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa dei movimenti,Elenco articoli non movimentati dalla data ...,menu_magnomov,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa dei movimenti,Stampa dei movimenti di magazzino,menu_elemaga,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa dei movimenti,Stampa dei movimenti per periodo,menu_magamovi,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Elenco materiali in giacenza,menu_filgia,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze con impegnato e valore costo,menu_elegiace,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze in sofferenza,menu_giacsoff,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze per categoria merceologica,menu_maggiacm,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze per deposito,menu_giac000,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze per linea di prodotto,menu_maggiac,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze per magazzino sede,menu_giacsed,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze per periodo,menu_magagiac,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Stampe di magazzino > Stampa delle giacenze,Stampa delle giacenze per periodo,menu_maggiace,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
magazzino,magazzino > Movimenti di magazzino > Storicizza movimenti di magazzino,Storicizza movimenti di magazzino,menu_storicizza_mov_mag,MANCANTE,,,,default
opzioni,opzioni,Utilità,submenu,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
opzioni,opzioni > Agenda telefonica,Gestione agenda,menu_agn000,NON_APPLICABILE,,VFP_ONLY,Opzioni/utility di sistema del client VFP,pattern-refine
opzioni,opzioni > Configurazione,Configurazione tabella società,configura_dbsocieta_da_aquarius,NON_APPLICABILE,,VFP_ONLY,Opzioni/utility di sistema del client VFP,pattern-refine
opzioni,opzioni > Configurazione,Creazione script sql per aggiornamento multi-dbase,menu_script,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
opzioni,opzioni > Configurazione,Gestione carica/scarica tabelle,menu_utilarc,NON_APPLICABILE,,VFP_ONLY,Opzioni/utility di sistema del client VFP,pattern-refine
opzioni,opzioni > Configurazione,Gestione collegamenti ftp,ftp000,NON_APPLICABILE,,VFP_ONLY,Opzioni/utility di sistema del client VFP,pattern-refine
